Date;Open;High;Low;Close
Mar 11, 2019 17:00;1.12335;1.12417;1.12301;1.12417
Mar 11, 2019 16:00;1.12248;1.12345;1.1222;1.12332
Mar 11, 2019 15:00;1.1242;1.12451;1.12218;1.12249
Mar 11, 2019 14:00;1.12471;1.1249;1.12356;1.12417
Mar 11, 2019 13:00;1.12364;1.12545;1.1236;1.12473
Mar 11, 2019 12:00;1.12435;1.1248;1.12328;1.12369
Mar 11, 2019 11:00;1.12431;1.12493;1.12397;1.12432
Mar 11, 2019 10:00;1.12527;1.12529;1.12362;1.12435
Mar 11, 2019 09:00;1.12461;1.12582;1.12423;1.12522
Mar 11, 2019 08:00;1.12486;1.12497;1.12427;1.12462
Mar 11, 2019 07:00;1.12374;1.12507;1.1235;1.12489
Mar 11, 2019 06:00;1.12333;1.12409;1.12331;1.12373
Mar 11, 2019 05:00;1.12336;1.1235;1.12324;1.12336
Mar 11, 2019 04:00;1.12324;1.12334;1.12315;1.12332
Mar 11, 2019 03:00;1.12317;1.12333;1.12306;1.12327
Mar 11, 2019 02:00;1.12288;1.12325;1.12287;1.12319
Mar 11, 2019 01:00;1.1228;1.12299;1.12239;1.12288
Mar 11, 2019 00:00;1.12317;1.12323;1.12229;1.12278
Mar 10, 2019 23:00;1.12342;1.12373;1.12311;1.12315
Mar 10, 2019 22:00;1.12334;1.12352;1.12309;1.12345
Mar 10, 2019 21:00;1.12309;1.12353;1.12309;1.12331
Mar 08, 2019 20:00;1.12318;1.12352;1.12306;1.12333
Mar 08, 2019 19:00;1.12429;1.12433;1.12316;1.12319
Mar 08, 2019 18:00;1.12405;1.12435;1.12388;1.12427
Mar 08, 2019 17:00;1.12401;1.12431;1.12382;1.12403
Mar 08, 2019 16:00;1.12431;1.12463;1.1238;1.12404
Mar 08, 2019 15:00;1.1236;1.12443;1.12325;1.12428
Mar 08, 2019 14:00;1.12257;1.12383;1.12252;1.12358
Mar 08, 2019 13:00;1.12255;1.12358;1.12222;1.1226
Mar 08, 2019 12:00;1.12214;1.12405;1.12148;1.12253
Mar 08, 2019 11:00;1.12152;1.12232;1.1213;1.12217
Mar 08, 2019 10:00;1.12182;1.12206;1.12137;1.12148
Mar 08, 2019 09:00;1.12129;1.12199;1.1209;1.12183
Mar 08, 2019 08:00;1.12083;1.12157;1.12062;1.12129
Mar 08, 2019 07:00;1.121;1.12126;1.12003;1.12084
Mar 08, 2019 06:00;1.12069;1.12115;1.11973;1.12096
Mar 08, 2019 05:00;1.12014;1.12091;1.1201;1.12071
Mar 08, 2019 04:00;1.11988;1.12017;1.11965;1.12014
Mar 08, 2019 03:00;1.11966;1.11995;1.11939;1.11987
Mar 08, 2019 02:00;1.11987;1.12012;1.11941;1.11971
Mar 08, 2019 01:00;1.11887;1.12009;1.11867;1.11987
Mar 08, 2019 00:00;1.11914;1.11949;1.11854;1.11887
Mar 07, 2019 23:00;1.11983;1.11983;1.11861;1.11913
Mar 07, 2019 22:00;1.11914;1.11985;1.11914;1.1198
Mar 07, 2019 21:00;1.11939;1.11939;1.11909;1.11917
Mar 07, 2019 20:00;1.11817;1.1195;1.11803;1.11939
Mar 07, 2019 19:00;1.11832;1.11873;1.11784;1.11813
Mar 07, 2019 18:00;1.12184;1.12192;1.11762;1.11833
Mar 07, 2019 17:00;1.12252;1.12257;1.12161;1.12186
Mar 07, 2019 16:00;1.12135;1.12291;1.12075;1.12251
Mar 07, 2019 15:00;1.12316;1.12336;1.12058;1.12133
Mar 07, 2019 14:00;1.12327;1.1243;1.12301;1.12316
Mar 07, 2019 13:00;1.12603;1.12604;1.12295;1.12329
Mar 07, 2019 12:00;1.12885;1.12886;1.12538;1.12602
Mar 07, 2019 11:00;1.13086;1.13103;1.12743;1.12884
Mar 07, 2019 10:00;1.13163;1.13202;1.13073;1.13087
Mar 07, 2019 09:00;1.13096;1.13187;1.13084;1.13166
Mar 07, 2019 08:00;1.13111;1.13136;1.13075;1.13091
Mar 07, 2019 07:00;1.13071;1.13132;1.13045;1.1311
Mar 07, 2019 06:00;1.13027;1.13101;1.13014;1.13075
Mar 07, 2019 05:00;1.13064;1.13074;1.13022;1.13025
Mar 07, 2019 04:00;1.13039;1.13063;1.1303;1.13061
Mar 07, 2019 03:00;1.13048;1.13066;1.13043;1.13043
Mar 07, 2019 02:00;1.13065;1.13085;1.13027;1.13044
Mar 07, 2019 01:00;1.13088;1.13104;1.13049;1.13067
Mar 07, 2019 00:00;1.13116;1.13133;1.13081;1.13085
Mar 06, 2019 23:00;1.13128;1.13154;1.13092;1.13115
Mar 06, 2019 22:00;1.13083;1.13139;1.13068;1.13132
Mar 06, 2019 21:00;1.13062;1.131;1.13059;1.13083
Mar 06, 2019 20:00;1.13113;1.13115;1.13062;1.13064
Mar 06, 2019 19:00;1.13076;1.1312;1.13064;1.1311
Mar 06, 2019 18:00;1.13071;1.13111;1.13041;1.13075
Mar 06, 2019 17:00;1.13078;1.13113;1.1306;1.1307
Mar 06, 2019 16:00;1.1318;1.13194;1.13042;1.13078
Mar 06, 2019 15:00;1.13175;1.13249;1.1312;1.13185
Mar 06, 2019 14:00;1.131;1.13235;1.13062;1.13173
Mar 06, 2019 13:00;1.13048;1.13173;1.13045;1.131
Mar 06, 2019 12:00;1.13025;1.13148;1.12853;1.13045
Mar 06, 2019 11:00;1.13017;1.13054;1.12996;1.13025
Mar 06, 2019 10:00;1.13034;1.13066;1.13016;1.13019
Mar 06, 2019 09:00;1.13013;1.13054;1.12983;1.13034
Mar 06, 2019 08:00;1.13071;1.13076;1.13003;1.13013
Mar 06, 2019 07:00;1.13008;1.13102;1.12994;1.13069
Mar 06, 2019 06:00;1.13022;1.13039;1.12961;1.13006
Mar 06, 2019 05:00;1.12977;1.13035;1.12944;1.13022
Mar 06, 2019 04:00;1.12989;ﭢ.13;1.12942;1.12978
Mar 06, 2019 03:00;1.12927;1.12991;1.12926;1.12987
Mar 06, 2019 02:00;1.12954;1.12982;1.12897;1.12929
Mar 06, 2019 01:00;1.1303;1.13036;1.12925;1.12955
Mar 06, 2019 00:00;1.13008;1.13036;1.12983;1.13028
Mar 05, 2019 23:00;1.1306;1.13071;1.12978;1.13007
Mar 05, 2019 22:00;1.12992;1.13063;1.12992;1.13058
Mar 05, 2019 21:00;1.13078;1.1308;1.12986;1.12997
Mar 05, 2019 20:00;1.13075;1.13083;1.13046;1.1307
Mar 05, 2019 19:00;1.13027;1.13082;1.13026;1.13077
Mar 05, 2019 18:00;1.13061;1.13084;1.13022;1.13029
Mar 05, 2019 17:00;1.12975;1.13106;1.12941;1.13061
Mar 05, 2019 16:00;1.12985;1.12997;1.12895;1.12971
Mar 05, 2019 15:00;1.13062;1.13072;1.12921;1.12985
Mar 05, 2019 14:00;1.13239;1.13239;1.12919;1.13064
Mar 05, 2019 13:00;1.13309;1.13354;1.13193;1.13259
Mar 05, 2019 12:00;1.13233;1.13311;1.13223;1.13306
Mar 05, 2019 11:00;1.13336;1.13384;1.13226;1.13232
Mar 05, 2019 10:00;1.13243;1.1334;1.13229;1.13339
Mar 05, 2019 09:00;1.13275;1.13295;1.13206;1.13246
Mar 05, 2019 08:00;1.13356;1.13374;1.13253;1.13272
Mar 05, 2019 07:00;1.13266;1.13379;1.13159;1.13354
Mar 05, 2019 06:00;1.13234;1.13276;1.1318;1.13266
Mar 05, 2019 05:00;1.13289;1.13312;1.13203;1.13236
Mar 05, 2019 04:00;1.13306;1.13307;1.13273;1.13289
Mar 05, 2019 03:00;1.13276;1.13315;1.13247;1.13308
Mar 05, 2019 02:00;1.13356;1.13378;1.13272;1.13276
Mar 05, 2019 01:00;1.13338;1.13368;1.13324;1.13357
Mar 05, 2019 00:00;1.13342;1.13354;1.13324;1.13333
Mar 04, 2019 23:00;1.13363;1.13376;1.13323;1.13339
Mar 04, 2019 22:00;1.13356;1.13388;1.13356;1.13366
Mar 04, 2019 21:00;1.13393;1.13409;1.13337;1.13354
Mar 04, 2019 20:00;1.1342;1.13429;1.13395;1.13397
Mar 04, 2019 19:00;1.13307;1.13428;1.13287;1.13425
Mar 04, 2019 18:00;1.13296;1.13324;1.13249;1.13305
Mar 04, 2019 17:00;1.1332;1.13349;1.13264;1.13295
Mar 04, 2019 16:00;1.13283;1.13354;1.13278;1.13322
Mar 04, 2019 15:00;1.13225;1.13286;1.13172;1.13281
Mar 04, 2019 14:00;1.13257;1.13271;1.1309;1.13226
Mar 04, 2019 13:00;1.13426;1.1343;1.1322;1.13256
Mar 04, 2019 12:00;1.1334;1.13454;1.13319;1.13426
Mar 04, 2019 11:00;1.1333;1.13384;1.13307;1.13341
Mar 04, 2019 10:00;1.13377;1.13428;1.13277;1.13332
Mar 04, 2019 09:00;1.1343;1.13453;1.13348;1.13377
Mar 04, 2019 08:00;1.13424;1.13467;1.13369;1.13427
Mar 04, 2019 07:00;1.13581;1.13581;1.13342;1.13428
Mar 04, 2019 06:00;1.13657;1.13691;1.13553;1.13579
Mar 04, 2019 05:00;1.13626;1.13682;1.13608;1.1366
Mar 04, 2019 04:00;1.13647;1.13665;1.13618;1.13626
Mar 04, 2019 03:00;1.13664;1.13672;1.13634;1.13642
Mar 04, 2019 02:00;1.13654;1.13678;1.13619;1.13668
Mar 04, 2019 01:00;1.13686;1.13705;1.13638;1.13652
Mar 04, 2019 00:00;1.13697;1.13702;1.13669;1.13689
Mar 03, 2019 23:00;1.1375;1.13752;1.13676;1.13695
Mar 03, 2019 22:00;1.13774;1.13812;1.13723;1.13749
Mar 03, 2019 21:00;1.13821;1.13821;1.1373;1.13772
Mar 01, 2019 20:00;1.13645;1.13684;1.1363;1.13635
Mar 01, 2019 19:00;1.13583;1.13652;1.13556;1.13647
Mar 01, 2019 18:00;1.13634;1.13651;1.13542;1.13578
Mar 01, 2019 17:00;1.13655;1.13665;1.13619;1.13637
Mar 01, 2019 16:00;1.13751;1.13772;1.13648;1.13652
Mar 01, 2019 15:00;1.13861;1.13883;1.1373;1.13747
Mar 01, 2019 14:00;1.13964;1.14086;1.13853;1.13863
Mar 01, 2019 13:00;1.13815;1.13998;1.13761;1.13959
Mar 01, 2019 12:00;1.13782;1.13849;1.13752;1.13819
Mar 01, 2019 11:00;1.13843;1.1388;1.13775;1.13785
Mar 01, 2019 10:00;1.13748;1.13858;1.13734;1.13841
Mar 01, 2019 09:00;1.13602;1.13771;1.13552;1.13748
Mar 01, 2019 08:00;1.13635;1.13668;1.13575;1.13604
Mar 01, 2019 07:00;1.13721;1.13729;1.1353;1.13631
Mar 01, 2019 06:00;1.13619;1.1374;1.13619;1.1372
Mar 01, 2019 05:00;1.13708;1.13742;1.13615;1.13622
Mar 01, 2019 04:00;1.13744;1.13749;1.13704;1.13707
Mar 01, 2019 03:00;1.13693;1.13751;1.13693;1.13739
Mar 01, 2019 02:00;1.13695;1.13723;1.13676;1.13695
Mar 01, 2019 01:00;1.13717;1.1372;1.13637;1.13694
Mar 01, 2019 00:00;1.13698;1.13751;1.13694;1.13719
Feb 28, 2019 23:00;1.1373;1.13732;1.13685;1.13699
Feb 28, 2019 22:00;1.13701;1.13739;1.13692;1.13729
Feb 28, 2019 21:00;1.13699;1.1373;1.13685;1.13706
Feb 28, 2019 20:00;1.13732;1.13749;1.13694;1.13701
Feb 28, 2019 19:00;1.1378;1.1381;1.13729;1.13734
